immortal_evidence_id,character_id,character_key,display_name,source_character_name,immortal_status,immortal_category,is_maiar_muddler,honorary_immortal,evidence_kind,source_id,source_name,source_type,source_url,source_command,source_date_context,source_order,evidence_excerpt,confidence,review_status,notes
immortal_2026_06_16_retired_immortals_dorn_182_listed_retired_immortal,char_dorn,Dorn,Dorn,Dorn,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,182,Dorn is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_draak_183_listed_retired_immortal,char_draak,Draak,Draak,Draak,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,183,Draak is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_drago_99_listed_retired_immortal,char_drago,Drago,Drago,Drago,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,99,Drago is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_drakiz_411_listed_retired_immortal,char_drakiz,Drakiz,Drakiz,Drakiz,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,411,Drakiz is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_draught_4_listed_retired_immortal,char_draught,Draught,Draught,Draught,retired,Aratar,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,4,Draught is listed as retired an Aratar.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_drink_412_listed_retired_immortal,char_drink,Drink,Drink,Drink,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,412,Drink is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_drom_413_listed_retired_immortal,char_dröm,Dröm,Dröm,Dröm,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,413,Dröm is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_drugar_226_listed_retired_immortal,char_drugar,Drugar,Drugar,Drugar,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,226,Drugar is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_drugo_32_listed_current_immortal,char_drugo,Drugo,Drugo,Drugo,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,32,Drugo is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_dryden_414_listed_retired_immortal,char_dryden,Dryden,Dryden,Dryden,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,414,Dryden is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_dulin_415_listed_retired_immortal,char_dúlin,Dúlin,Dúlin,Dúlin,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,415,Dúlin is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_durin_100_listed_retired_immortal,char_durin,Durin,Durin,Durin,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,100,Durin is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_durmegil_63_listed_current_immortal,char_durmegil,Durmegil,Durmegil,Durmegil,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,63,Durmegil is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_dushmoll_416_listed_retired_immortal,char_dushmoll,Dushmoll,Dushmoll,Dushmoll,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,416,Dushmoll is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_earendel_227_listed_retired_immortal,char_eärendel,Eärendel,Eärendel,Eärendel,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,227,Eärendel is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_earendil_48_listed_retired_immortal,char_eärendil,Eärendil,Eärendil,Eärendil,retired,Vala,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,48,Eärendil is listed as retired a Vala.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_earolon_417_listed_retired_immortal,char_earolon,Earolon,Earolon,Earolon,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,417,Earolon is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_edomir_418_listed_retired_immortal,char_edomir,Edomir,Edomir,Edomir,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,418,Edomir is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_edvard_419_listed_retired_immortal,char_edvard,Edvard,Edvard,Edvard,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,419,Edvard is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_eileya_420_listed_retired_immortal,char_eileya,Eileya,Eileya,Eileya,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,420,Eileya is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_eis_421_listed_retired_immortal,char_eis,Eis,Eis,Eis,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,421,Eis is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_ekolas_422_listed_retired_immortal,char_ekolas,Ekolas,Ekolas,Ekolas,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,422,Ekolas is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_elagorn_423_listed_retired_immortal,char_elagorn,Elagorn,Elagorn,Elagorn,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,423,Elagorn is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_elan_184_listed_retired_immortal,char_elan,Elan,Elan,Elan,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,184,Elan is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_elaniel_424_listed_retired_immortal,char_elaniel,Elaniel,Elaniel,Elaniel,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,424,Elaniel is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_eldahal_425_listed_retired_immortal,char_eldahal,Eldahal,Eldahal,Eldahal,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,425,Eldahal is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_eldamir_426_listed_retired_immortal,char_eldamir,Eldamir,Eldamir,Eldamir,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,426,Eldamir is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_eldrok_64_listed_current_immortal,char_éldrôk,Éldrôk,Éldrôk,Éldrôk,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,64,Éldrôk is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_current_immortals_elemir_13_listed_current_immortal,char_elemir,Elemir,Elemir,Elemir,current,Vala,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,13,Elemir is listed as current a Vala.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_current_immortals_elemmakil_65_listed_current_immortal,char_elemmakil,Elemmakil,Elemmakil,Elemmakil,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,65,Elemmakil is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_elerrina_228_listed_retired_immortal,char_elerrína,Elerrína,Elerrína,Elerrína,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,228,Elerrína is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_elfan_101_listed_retired_immortal,char_elfan,Elfan,Elfan,Elfan,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,101,Elfan is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_elistan_427_listed_retired_immortal,char_elistan,Elistan,Elistan,Elistan,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,427,Elistan is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_elithrandir_428_listed_retired_immortal,char_elithrandir,Elithrandir,Elithrandir,Elithrandir,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,428,Elithrandir is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
